,holiday,temp_K,temp_oC,temp_oF,rain_mm,snow_mm,cloud_cover_%,weather_main,weather_description,date_time,traffic_volume
252,N/A,281.85,8.7,47.66,0.0,0.0,20,Clouds,few clouds,2012-10-13 19:00:00,3672
253,N/A,281.38,8.23,46.81,0.0,0.0,1,Clear,sky is clear,2012-10-13 20:00:00,3015
254,N/A,281.84,8.69,47.64,0.0,0.0,75,Clouds,broken clouds,2012-10-13 21:00:00,2769
255,N/A,282.23,9.08,48.34,0.0,0.0,90,Clouds,overcast clouds,2012-10-13 22:00:00,2875
256,N/A,282.18,9.03,48.25,0.0,0.0,90,Clouds,overcast clouds,2012-10-13 23:00:00,1931
257,N/A,282.49,9.34,48.81,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 00:00:00,1309
258,N/A,282.54,9.39,48.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 01:00:00,870
259,N/A,282.58,9.43,48.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 02:00:00,654
260,N/A,282.23,9.08,48.34,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 03:00:00,364
261,N/A,282.08,8.93,48.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 04:00:00,262
262,N/A,282.23,9.08,48.34,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 05:00:00,505
263,N/A,282.24,9.09,48.36,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 06:00:00,861
264,N/A,282.24,9.09,48.36,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 07:00:00,1132
265,N/A,282.24,9.09,48.36,0.0,0.0,57,Mist,mist,2012-10-14 08:00:00,1797
266,N/A,282.43,9.28,48.7,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 09:00:00,2685
267,N/A,282.33,9.18,48.52,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 10:00:00,3370
268,N/A,282.82,9.67,49.41,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 11:00:00,3662
269,N/A,283.33,10.18,50.32,0.0,0.0,57,Mist,mist,2012-10-14 12:00:00,4076
270,N/A,283.75,10.6,51.08,0.0,0.0,93,Rain,light rain,2012-10-14 13:00:00,4128
271,N/A,284.09,10.94,51.69,0.0,0.0,93,Mist,mist,2012-10-14 14:00:00,4358
272,N/A,284.55,11.4,52.52,0.0,0.0,93,Mist,mist,2012-10-14 15:00:00,4342
273,N/A,284.68,11.53,52.75,0.0,0.0,93,Mist,mist,2012-10-14 16:00:00,4234
274,N/A,284.64,11.49,52.68,0.0,0.0,93,Rain,light rain,2012-10-14 17:00:00,4271
275,N/A,284.4,11.25,52.25,0.0,0.0,93,Mist,mist,2012-10-14 18:00:00,4080
276,N/A,284.17,11.02,51.84,0.0,0.0,93,Mist,mist,2012-10-14 19:00:00,3453
277,N/A,284.03,10.88,51.58,0.0,0.0,93,Mist,mist,2012-10-14 20:00:00,2718
278,N/A,283.58,10.43,50.77,0.0,0.0,93,Mist,mist,2012-10-14 21:00:00,2439
279,N/A,283.04,9.89,49.8,0.0,0.0,93,Mist,mist,2012-10-14 22:00:00,1819
280,N/A,281.95,8.8,47.84,0.0,0.0,93,Mist,mist,2012-10-14 23:00:00,1002
281,N/A,281.61,8.46,47.23,0.0,0.0,93,Mist,mist,2012-10-15 00:00:00,542
282,N/A,281.57,8.42,47.16,0.0,0.0,85,Fog,fog,2012-10-15 01:00:00,303
283,N/A,281.42,8.27,46.89,0.0,0.0,85,Fog,fog,2012-10-15 02:00:00,239
284,N/A,281.29,8.14,46.65,0.0,0.0,85,Mist,mist,2012-10-15 03:00:00,335
285,N/A,281.02,7.87,46.17,0.0,0.0,85,Mist,mist,2012-10-15 04:00:00,810
286,N/A,280.82,7.67,45.81,0.0,0.0,85,Mist,mist,2012-10-15 05:00:00,2606
287,N/A,280.39,7.24,45.03,0.0,0.0,85,Mist,mist,2012-10-15 06:00:00,5714
288,N/A,280.19,7.04,44.67,0.0,0.0,100,Mist,mist,2012-10-15 07:00:00,6798
289,N/A,279.82,6.67,44.01,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114
290,N/A,279.75,6.6,43.88,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,5094
291,N/A,280.07,6.92,44.46,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,4473
292,N/A,280.32,7.17,44.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,4529
293,N/A,281.72,8.57,47.43,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823
294,N/A,284.01,10.86,51.55,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872
295,N/A,285.88,12.73,54.91,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238
296,N/A,286.87,13.72,56.7,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584
297,N/A,287.6,14.45,58.01,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246
298,N/A,287.27,14.12,57.42,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957
299,N/A,286.18,13.03,55.45,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535
300,N/A,285.2,12.05,53.69,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234
301,N/A,284.68,11.53,52.75,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677
302,N/A,284.49,11.34,52.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077
303,N/A,283.54,10.39,50.7,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380
304,N/A,282.33,9.18,48.52,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927
305,N/A,281.21,8.06,46.51,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500
306,N/A,279.87,6.72,44.1,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324
307,N/A,278.93,5.78,42.4,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257
308,N/A,277.91,4.76,40.57,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354
309,N/A,277.21,4.06,39.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769
310,N/A,276.61,3.46,38.23,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769
311,N/A,276.11,2.96,37.33,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789
312,N/A,274.81,1.66,34.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055
313,N/A,274.99,1.84,35.31,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408
314,N/A,277.91,4.76,40.57,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254
315,N/A,280.71,7.56,45.61,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547
316,N/A,283.85,10.7,51.26,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784
317,N/A,286.01,12.86,55.15,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015
318,N/A,286.31,13.16,55.69,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057
319,N/A,288.15,15.0,59.0,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430
320,N/A,289.15,16.0,60.8,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813
321,N/A,288.99,15.84,60.51,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496
322,N/A,288.86,15.71,60.28,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429
323,N/A,288.16,15.01,59.02,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142
324,N/A,287.28,14.13,57.43,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311
325,N/A,287.04,13.89,57.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777
326,N/A,286.9,13.75,56.75,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331
327,N/A,287.09,13.94,57.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767
328,N/A,287.09,13.94,57.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093
329,N/A,286.89,13.74,56.73,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554
330,N/A,286.93,13.78,56.8,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333
331,N/A,286.93,13.78,56.8,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267
332,N/A,287.07,13.92,57.06,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358
333,N/A,286.56,13.41,56.14,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777
334,N/A,285.91,12.76,54.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732
335,N/A,285.29,12.14,53.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637
336,N/A,284.92,11.77,53.19,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564
337,N/A,285.35,12.2,53.96,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274
338,N/A,285.72,12.57,54.63,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403
339,N/A,287.09,13.94,57.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680
340,N/A,288.31,15.16,59.29,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642
341,N/A,288.61,15.46,59.83,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979
342,N/A,290.32,17.17,62.91,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851
343,N/A,291.36,18.21,64.78,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291
344,N/A,292.01,18.86,65.95,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714
345,N/A,292.61,19.46,67.03,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723
346,N/A,292.65,19.5,67.1,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180
347,N/A,290.52,17.37,63.27,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843
348,N/A,288.35,15.2,59.36,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435
349,N/A,286.72,13.57,56.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921
350,N/A,285.49,12.34,54.21,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763
351,N/A,284.22,11.07,51.93,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930
352,N/A,283.8,10.65,51.17,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160
353,N/A,283.72,10.57,51.03,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654
354,N/A,282.8,9.65,49.37,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374
355,N/A,282.32,9.17,48.51,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301
356,N/A,282.38,9.23,48.61,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397
357,N/A,282.76,9.61,49.3,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794
358,N/A,282.88,9.73,49.51,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564
359,N/A,284.18,11.03,51.85,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358
360,N/A,284.69,11.54,52.77,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441
361,N/A,285.0,11.85,53.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536
362,N/A,286.9,13.75,56.75,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256
363,N/A,288.35,15.2,59.36,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619
364,N/A,289.59,16.44,61.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107
365,N/A,288.27,15.12,59.22,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147
366,N/A,286.41,13.26,55.87,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283
367,N/A,285.96,12.81,55.06,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704
368,N/A,287.04,13.89,57.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887
369,N/A,287.18,14.03,57.25,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307
370,N/A,286.94,13.79,56.82,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953
371,N/A,286.01,12.86,55.15,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519
372,N/A,284.67,11.52,52.74,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427
373,N/A,283.44,10.29,50.52,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921
374,N/A,282.51,9.36,48.85,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649
375,N/A,281.9,8.75,47.75,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005
376,N/A,281.85,8.7,47.66,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177
377,N/A,281.28,8.13,46.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699
378,N/A,280.97,7.82,46.08,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436
379,N/A,280.44,7.29,45.12,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353
380,N/A,280.02,6.87,44.37,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399
381,N/A,279.79,6.64,43.95,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720
382,N/A,279.74,6.59,43.86,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370
383,N/A,279.65,6.5,43.7,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162
384,N/A,279.45,6.3,43.34,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777
385,N/A,279.22,6.07,42.93,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235
386,N/A,279.35,6.2,43.16,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606
387,N/A,279.92,6.77,44.19,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328
388,N/A,280.44,7.29,45.12,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282
389,N/A,281.0,7.85,46.13,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489
390,N/A,281.51,8.36,47.05,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908
391,N/A,281.93,8.78,47.8,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620
392,N/A,281.94,8.79,47.82,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849
393,N/A,282.27,9.12,48.42,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945
394,N/A,282.41,9.26,48.67,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619
395,N/A,282.21,9.06,48.31,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479
396,N/A,281.69,8.54,47.37,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804
397,N/A,281.26,8.11,46.6,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908
398,N/A,280.66,7.51,45.52,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942
399,N/A,280.43,7.28,45.1,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077
400,N/A,280.1,6.95,44.51,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051
401,N/A,280.06,6.91,44.44,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270
402,N/A,280.28,7.13,44.83,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773
403,N/A,280.38,7.23,45.01,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589
404,N/A,280.62,7.47,45.45,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432
405,N/A,280.91,7.76,45.97,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401
406,N/A,280.96,7.81,46.06,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759
407,N/A,281.13,7.98,46.36,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313
408,N/A,281.28,8.13,46.63,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824
409,N/A,281.19,8.04,46.47,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787
410,N/A,281.7,8.55,47.39,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713
411,N/A,282.02,8.87,47.97,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815
412,N/A,282.35,9.2,48.56,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339
413,N/A,282.71,9.56,49.21,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613
414,N/A,283.31,10.16,50.29,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507
415,N/A,283.79,10.64,51.15,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452
416,N/A,284.2,11.05,51.89,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636
417,N/A,284.32,11.17,52.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810
418,N/A,284.13,10.98,51.76,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125
419,N/A,283.14,9.99,49.98,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337
420,N/A,281.4,8.25,46.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644
421,N/A,280.47,7.32,45.18,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107
422,N/A,279.52,6.37,43.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929
423,N/A,278.85,5.7,42.26,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865
424,N/A,278.12,4.97,40.95,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340
425,N/A,277.94,4.79,40.62,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372
426,N/A,275.93,2.78,37.0,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928
427,N/A,284.09,10.94,51.69,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695
428,N/A,282.6,9.45,49.01,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335
429,N/A,281.72,8.57,47.43,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583
430,N/A,281.26,8.11,46.6,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959
431,N/A,281.29,8.14,46.65,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498
432,N/A,281.01,7.86,46.15,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306
433,N/A,280.57,7.42,45.36,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259
434,N/A,280.54,7.39,45.3,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324
435,N/A,279.37,6.22,43.2,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806
436,N/A,279.18,6.03,42.85,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622
437,N/A,279.05,5.9,42.62,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456
438,N/A,282.7,9.55,49.19,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324
439,N/A,286.17,13.02,55.44,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378
440,N/A,288.61,15.46,59.83,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639
441,N/A,290.59,17.44,63.39,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546
442,N/A,292.21,19.06,66.31,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006
443,N/A,293.56,20.41,68.74,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361
444,N/A,293.43,20.28,68.5,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101
445,N/A,293.4,20.25,68.45,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781
446,N/A,291.47,18.32,64.98,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272
447,N/A,289.17,16.02,60.84,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091
448,N/A,287.28,14.13,57.43,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434
449,N/A,286.1,12.95,55.31,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984
450,N/A,285.45,12.3,54.14,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383
451,N/A,285.33,12.18,53.92,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959
452,N/A,285.07,11.92,53.46,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511
453,N/A,284.58,11.43,52.57,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346
454,N/A,283.88,10.73,51.31,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253
455,N/A,283.55,10.4,50.72,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349
456,N/A,282.85,9.7,49.46,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807
457,N/A,282.42,9.27,48.69,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669
458,N/A,282.13,8.98,48.16,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210
459,N/A,281.85,8.7,47.66,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083
460,N/A,281.85,8.7,47.66,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790
461,N/A,283.07,9.92,49.86,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484
462,N/A,284.53,11.38,52.48,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407
463,N/A,285.6,12.45,54.41,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725
464,N/A,286.63,13.48,56.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826
465,N/A,286.75,13.6,56.48,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945
466,N/A,287.97,14.82,58.68,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065
467,N/A,288.54,15.39,59.7,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618
468,N/A,288.72,15.57,60.03,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094
469,N/A,288.53,15.38,59.68,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844
470,N/A,288.16,15.01,59.02,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649
471,N/A,287.59,14.44,57.99,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180
472,N/A,287.21,14.06,57.31,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963
473,N/A,286.29,13.14,55.65,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450
474,N/A,285.7,12.55,54.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613
475,N/A,285.61,12.46,54.43,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021
476,N/A,285.37,12.22,54.0,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580
477,N/A,285.51,12.36,54.25,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298
478,N/A,285.6,12.45,54.41,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261
479,N/A,285.99,12.84,55.11,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408
480,N/A,285.94,12.79,55.02,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793
481,N/A,285.97,12.82,55.08,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643
482,N/A,285.73,12.58,54.64,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,5593
483,N/A,285.5,12.35,54.23,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,5722
484,N/A,285.55,12.4,54.32,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,5607
485,N/A,285.93,12.78,55.0,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,5492
486,N/A,286.34,13.19,55.74,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,4542
487,N/A,286.82,13.67,56.61,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,4720
488,N/A,288.36,15.21,59.38,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,4982
489,N/A,289.08,15.93,60.67,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,5032
490,N/A,289.88,16.73,62.11,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,5212
491,N/A,290.24,17.09,62.76,0.0,0.0,90,Mist,mist,2012-10-24 15:00:00,5661
492,N/A,290.01,16.86,62.35,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,5812
493,N/A,289.62,16.47,61.65,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,5855
494,N/A,289.61,16.46,61.63,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,4416
495,N/A,289.06,15.91,60.64,0.0,0.0,90,Mist,mist,2012-10-24 19:00:00,3118
496,N/A,288.34,15.19,59.34,0.0,0.0,75,Haze,haze,2012-10-24 20:00:00,2877
497,N/A,287.06,13.91,57.04,0.0,0.0,20,Mist,mist,2012-10-24 21:00:00,2498
498,N/A,287.41,14.26,57.67,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,1701
499,N/A,287.52,14.37,57.87,0.0,0.0,90,Mist,mist,2012-10-24 23:00:00,1028
500,N/A,287.81,14.66,58.39,0.0,0.0,90,Mist,mist,2012-10-25 00:00:00,578
501,N/A,287.29,14.14,57.45,0.0,0.0,75,Mist,mist,2012-10-25 01:00:00,354
502,N/A,287.23,14.08,57.34,0.0,0.0,90,Mist,mist,2012-10-25 02:00:00,272
503,N/A,286.44,13.29,55.92,0.0,0.0,90,Mist,mist,2012-10-25 03:00:00,370
504,N/A,285.32,12.17,53.91,0.0,0.0,90,Mist,mist,2012-10-25 04:00:00,809
505,N/A,285.43,12.28,54.1,0.0,0.0,90,Mist,mist,2012-10-25 05:00:00,2641
506,N/A,285.53,12.38,54.28,0.0,0.0,75,Mist,mist,2012-10-25 06:00:00,4957
507,N/A,285.2,12.05,53.69,0.0,0.0,90,Mist,mist,2012-10-25 07:00:00,6036
508,N/A,285.02,11.87,53.37,0.0,0.0,90,Mist,mist,2012-10-25 08:00:00,5309
509,N/A,286.43,13.28,55.9,0.0,0.0,90,Mist,mist,2012-10-25 10:00:00,4438
